ExperimentNumber,NumberOfNodes,TrainingPeriods,PreShockRounds,TieBenefit,TriangleBenefit,SpilloverBenefit,PreShockCost,PostShockCost,NumberNodesShocked,PointsMultiplier,Period,ActivePlayer,PlayerName,Shocked,Profit,PlayerConnectedToLayer-1_Node1,PlayerConnectedToLayer-1_Node2,PlayerConnectedToLayer-1_Node3,PlayerConnectedToLayer-1_Node4,PlayerConnectedToLayer-1_Node5,PlayerConnectedToLayer-1_Node6,PlayerConnectedToLayer-2_Node1,PlayerConnectedToLayer-2_Node2,PlayerConnectedToLayer-2_Node3,PlayerConnectedToLayer-2_Node4,PlayerConnectedToLayer-2_Node5,PlayerConnectedToLayer-2_Node6,gender,year,major
,,,,,,,,,,,59,3,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,60,5,1,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,F,Senior,Social
,,,,,,,,,,,60,5,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,60,5,3,0,1.2,0,0,0,1,0,0,1,0,0,0,0,0,F,Sophomore,Social
,,,,,,,,,,,60,5,4,0,1.2,0,0,1,0,1,1,0,0,0,0,0,0,M,Junior,Social
,,,,,,,,,,,60,5,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,60,5,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,61,6,1,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,F,Senior,Social
,,,,,,,,,,,61,6,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,61,6,3,0,1.2,0,0,0,1,0,0,1,0,0,0,0,0,F,Sophomore,Social
,,,,,,,,,,,61,6,4,0,1.2,0,0,1,0,1,1,0,0,0,0,0,0,M,Junior,Social
,,,,,,,,,,,61,6,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,61,6,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,62,5,1,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,F,Senior,Social
,,,,,,,,,,,62,5,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,62,5,3,0,1.2,0,0,0,1,0,0,1,0,0,0,0,0,F,Sophomore,Social
,,,,,,,,,,,62,5,4,0,1.2,0,0,1,0,1,1,0,0,0,0,0,0,M,Junior,Social
,,,,,,,,,,,62,5,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,62,5,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,63,4,1,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,F,Senior,Social
,,,,,,,,,,,63,4,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,63,4,3,0,1.2,0,0,0,1,0,0,1,0,0,0,0,0,F,Sophomore,Social
,,,,,,,,,,,63,4,4,0,1.2,0,0,1,0,1,1,0,0,0,0,0,0,M,Junior,Social
,,,,,,,,,,,63,4,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,63,4,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,64,2,1,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,F,Senior,Social
,,,,,,,,,,,64,2,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,64,2,3,0,1.2,0,0,0,1,0,0,1,0,0,0,0,0,F,Sophomore,Social
,,,,,,,,,,,64,2,4,0,1.2,0,0,1,0,1,1,0,0,0,0,0,0,M,Junior,Social
,,,,,,,,,,,64,2,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,64,2,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,65,1,1,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,F,Senior,Social
,,,,,,,,,,,65,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,65,1,3,0,1.2,0,0,0,1,0,0,1,0,0,0,0,0,F,Sophomore,Social
,,,,,,,,,,,65,1,4,0,1.2,0,0,1,0,1,1,0,0,0,0,0,0,M,Junior,Social
,,,,,,,,,,,65,1,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,65,1,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,66,3,1,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,F,Senior,Social
,,,,,,,,,,,66,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,66,3,3,0,1.5,0,0,0,1,0,0,1,0,0,1,0,0,F,Sophomore,Social
,,,,,,,,,,,66,3,4,0,1.1,0,0,1,0,1,1,0,0,1,0,0,0,M,Junior,Social
,,,,,,,,,,,66,3,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,66,3,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,67,6,1,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,F,Senior,Social
,,,,,,,,,,,67,6,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,67,6,3,0,1.5,0,0,0,1,0,0,1,0,0,1,0,0,F,Sophomore,Social
,,,,,,,,,,,67,6,4,0,1.1,0,0,1,0,1,1,0,0,1,0,0,0,M,Junior,Social
,,,,,,,,,,,67,6,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,67,6,6,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,68,4,1,1,-0.1,0,0,0,0,0,0,0,0,1,1,0,0,F,Senior,Social
,,,,,,,,,,,68,4,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,68,4,3,0,1.5,0,0,0,0,0,0,1,0,0,1,0,0,F,Sophomore,Social
,,,,,,,,,,,68,4,4,0,1.5,0,0,0,0,1,0,1,0,1,0,0,0,M,Junior,Social
,,,,,,,,,,,68,4,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,68,4,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,69,3,1,1,-1.8,0,0,1,0,0,0,0,0,1,1,0,0,F,Senior,Social
,,,,,,,,,,,69,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,69,3,3,0,1.7,1,0,0,1,0,0,1,0,0,1,0,0,F,Sophomore,Social
,,,,,,,,,,,69,3,4,0,1.4,0,0,1,0,1,0,1,0,1,0,0,0,M,Junior,Social
,,,,,,,,,,,69,3,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,69,3,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,70,5,1,1,-1.8,0,0,1,0,0,0,0,0,1,1,0,0,F,Senior,Social
,,,,,,,,,,,70,5,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,70,5,3,0,1.7,1,0,0,1,0,0,1,0,0,1,0,0,F,Sophomore,Social
,,,,,,,,,,,70,5,4,0,1.4,0,0,1,0,1,0,1,0,1,0,0,0,M,Junior,Social
,,,,,,,,,,,70,5,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,70,5,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,71,2,1,1,-5.0,0,1,1,0,0,0,0,0,1,1,0,0,F,Senior,Social
,,,,,,,,,,,71,2,2,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,71,2,3,0,1.7,1,0,0,1,0,0,1,0,0,1,0,0,F,Sophomore,Social
,,,,,,,,,,,71,2,4,0,1.4,0,0,1,0,1,0,1,0,1,0,0,0,M,Junior,Social
,,,,,,,,,,,71,2,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,71,2,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,72,1,1,1,-8.8,0,1,1,1,0,0,0,0,1,1,0,0,F,Senior,Social
,,,,,,,,,,,72,1,2,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social/Other
,,,,,,,,,,,72,1,3,0,2.0,1,0,0,1,0,0,1,0,0,1,0,0,F,Sophomore,Social
,,,,,,,,,,,72,1,4,0,1.2,1,0,1,0,1,0,1,0,1,0,0,0,M,Junior,Social
,,,,,,,,,,,72,1,5,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,72,1,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
34,6,2,12,1.0,0.3,0.9,0.2,0.2,0,0.083333333,1,1,1,0,2.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Bio
,,,,,,,,,,,1,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Junior,Math
,,,,,,,,,,,1,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Sophomore,Bio
,,,,,,,,,,,1,1,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Senior,Bio
,,,,,,,,,,,1,1,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Sophomore,Math
,,,,,,,,,,,1,1,6,0,2.1,1,0,0,0,0,0,1,0,0,0,0,0,M,Junior,Other
,,,,,,,,,,,2,6,1,0,2.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Bio
,,,,,,,,,,,2,6,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Junior,Math
,,,,,,,,,,,2,6,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Sophomore,Bio
,,,,,,,,,,,2,6,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Senior,Bio
,,,,,,,,,,,2,6,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Sophomore,Math
,,,,,,,,,,,2,6,6,0,2.1,1,0,0,0,0,0,1,0,0,0,0,0,M,Junior,Other
,,,,,,,,,,,3,5,1,0,2.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Bio
,,,,,,,,,,,3,5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Junior,Math
,,,,,,,,,,,3,5,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Sophomore,Bio
,,,,,,,,,,,3,5,4,0,2.1,0,0,0,0,1,0,0,0,0,0,1,0,M,Senior,Bio
,,,,,,,,,,,3,5,5,0,2.6,0,0,0,1,0,1,0,0,0,1,0,1,F,Sophomore,Math
,,,,,,,,,,,3,5,6,0,2.6,1,0,0,0,1,0,1,0,0,0,1,0,M,Junior,Other
,,,,,,,,,,,4,2,1,0,2.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Bio
,,,,,,,,,,,4,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Junior,Math
,,,,,,,,,,,4,2,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Sophomore,Bio
,,,,,,,,,,,4,2,4,0,2.1,0,0,0,0,1,0,0,0,0,0,1,0,M,Senior,Bio
,,,,,,,,,,,4,2,5,0,2.6,0,0,0,1,0,1,0,0,0,1,0,1,F,Sophomore,Math
,,,,,,,,,,,4,2,6,0,2.6,1,0,0,0,1,0,1,0,0,0,1,0,M,Junior,Other
,,,,,,,,,,,5,4,1,0,2.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Bio
,,,,,,,,,,,5,4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Junior,Math
,,,,,,,,,,,5,4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Sophomore,Bio
,,,,,,,,,,,5,4,4,0,2.4,0,0,0,0,1,1,0,0,0,0,1,0,M,Senior,Bio
,,,,,,,,,,,5,4,5,0,2.9,0,0,0,1,0,1,0,0,0,1,0,1,F,Sophomore,Math
,,,,,,,,,,,5,4,6,0,2.1,1,0,0,1,1,0,1,0,0,0,1,0,M,Junior,Other
,,,,,,,,,,,6,3,1,0,2.1,0,0,0,0,0,1,0,0,1,0,0,1,F,Freshman,Bio
,,,,,,,,,,,6,3,2,0,2.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Math
,,,,,,,,,,,6,3,3,0,2.1,0,1,0,0,0,0,1,1,0,0,0,0,M,Sophomore,Bio
,,,,,,,,,,,6,3,4,0,2.4,0,0,0,0,1,1,0,0,0,0,1,0,M,Senior,Bio
,,,,,,,,,,,6,3,5,0,2.9,0,0,0,1,0,1,0,0,0,1,0,1,F,Sophomore,Math
,,,,,,,,,,,6,3,6,0,2.1,1,0,0,1,1,0,1,0,0,0,1,0,M,Junior,Other
,,,,,,,,,,,7,1,1,0,2.0,0,0,0,0,0,1,0,1,1,0,0,1,F,Freshman,Bio
,,,,,,,,,,,7,1,2,0,2.4,0,0,1,0,0,0,1,0,1,0,0,0,M,Junior,Math
,,,,,,,,,,,7,1,3,0,2.4,0,1,0,0,0,0,1,1,0,0,0,0,M,Sophomore,Bio
,,,,,,,,,,,7,1,4,0,2.4,0,0,0,0,1,1,0,0,0,0,1,0,M,Senior,Bio
,,,,,,,,,,,7,1,5,0,2.9,0,0,0,1,0,1,0,0,0,1,0,1,F,Sophomore,Math
